,logFC,logCPM,LR,PValue,FDR
MTF1,0.442575900305633,4.20010040366725,8.36562480192293,0.00382385127032838,0.339921875426046
SERPINI1,-0.680681098553332,2.12643899131485,8.33041570253749,0.00389867353744941,0.342782383220062
CPNE9,0.67295370500387,1.93915102397838,8.313552107173,0.0039350359433377,0.342782383220062
PDE4B,-0.468433754641839,4.04352407564255,8.294894280243,0.0039756694672014,0.342782383220062
PTGR1,0.443569881912442,4.45923339054993,8.29272665995791,0.00398041776759212,0.342782383220062
IGFBP2,-1.30741288710233,7.91451799263495,8.23023952750271,0.00411980920887024,0.346892151680152
TLE1,-0.646475203326441,3.34326491765608,8.21215049061002,0.00416108069694039,0.346892151680152
SESN2,-0.340547374484896,4.3302750253665,8.21065395902289,0.0041645139353793,0.346892151680152
CNRIP1,-1.03377438216836,2.06670779533754,8.20415494339958,0.00417945700236468,0.346892151680152
FDFT1,-0.358447999996185,6.7109768003893,8.20153778406598,0.00418548999124196,0.346892151680152
PLAUR,0.256622530362864,8.20197681904205,8.13757600283964,0.00433572062377675,0.356661555491725
MAP3K10,0.538728943262356,2.548013670613,8.11494398613831,0.00439018292901141,0.358466566122169
STK4,0.223573899630903,6.77400177159457,8.08738020125657,0.00445745498521417,0.359048985026515
KDM6B,0.2866628175787,5.3059448857441,8.06817396738453,0.00450494928601209,0.359048985026515
PTGFRN,-0.55484581506161,2.51664981185991,8.05064331689443,0.00454874987574814,0.359048985026515
LINC02256,-0.526074150705356,3.18949857762905,8.04926775852906,0.00455220502429471,0.359048985026515
NADSYN1,0.348514070324938,4.41379339749731,8.02254799335844,0.00461985290384919,0.359048985026515
PTGS2,0.847558502994417,1.90670967051542,8.02047197370527,0.00462515154766283,0.359048985026515
KRT10,0.381766692258693,5.55778117823343,8.02040411254812,0.00462532485473693,0.359048985026515
WIPI1,-0.489554532988599,3.33537552084469,7.99560546296432,0.00468910175353069,0.361454326078103
NALCN-AS1,-0.896838290161481,1.56525583287088,7.9777042748246,0.00473569589090235,0.362510943093171
ALS2,-0.515517722800047,2.55193085521371,7.92444553286196,0.00487712888575801,0.368938385593126
KIFC3,-0.850357181727225,2.83551160022329,7.9209350278861,0.00488660113368378,0.368938385593126
LINC00624,1.43979013260504,0.575912929520078,7.88414743451263,0.00498699819456002,0.373957014276429
MCOLN2,-0.901780271285139,1.60620817388597,7.84718750306176,0.00508998308078524,0.379100564185782
ACTG1,0.209153341372412,10.6182848592542,7.83422277964602,0.00512661918315349,0.379266599032892
GIMAP5,-0.50838675204679,2.62473410974627,7.73669137968663,0.00541098550369442,0.390370345189774
SIGLEC5,1.04734814436364,3.7332810904205,7.73179280857293,0.00542568496476649,0.390370345189774
ANXA3,1.17059690380336,1.8366109814576,7.7304082284544,0.00542984714000585,0.390370345189774
OMA1,0.335741174905206,4.3206901069967,7.7277522545568,0.00543784035607113,0.390370345189774
TMEM18,0.322741964782461,4.92526181267189,7.71822249134962,0.00546661928660828,0.390370345189774
NLN,-0.415857487698311,3.7180447370083,7.69986130234099,0.00552250688965064,0.390370345189774
ARPIN,-0.302370318110675,5.13995892045442,7.68023812932581,0.00558288005271025,0.390370345189774
SEPTIN4,-0.464311429730289,3.69550914512476,7.67616203680706,0.00559550485313335,0.390370345189774
AFDN,-0.32409884802251,4.77280806527106,7.67225941292753,0.00560761965479031,0.390370345189774
CENPX,-0.283083692083957,6.01007701859403,7.66479931942791,0.00563085229839191,0.390370345189774
CLUL1,-0.977491919216666,0.681237642410106,7.64694954029421,0.00568684035510935,0.391787757714815
TMED5,0.18100549941082,7.35372231196885,7.62122036732535,0.00576854389002221,0.393165127775967
OSER1,-0.26753769648835,5.03422076538697,7.60929546657881,0.00580681676882744,0.393165127775967
